leaf4343,(43648, 40611), (43058, 40642), (43990, 40664), (43259, 40666), (43030, 40682), (43343, 40693), (43899, 40885), (43525, 40887), (43901, 40944), (43187, 41078)
leaf4344,(43902, 41182), (43561, 41208), (43185, 41260), (43440, 41460), (43605, 41508), (43438, 41524), (43695, 41710), (43427, 41781), (43911, 41802), (43831, 42171)
leaf4345,(43985, 42221), (43378, 42282), (43774, 42330), (43372, 42599), (43983, 42676), (43902, 42713), (43086, 42791), (43532, 42944), (43393, 43099), (43327, 43103)
leaf4346,(43290, 43165), (43913, 43345), (43163, 43358), (43512, 43990), (43171, 44131), (43008, 44356), (43519, 44361), (43066, 44375), (43167, 44561), (43802, 44667)
leaf4347,(43538, 44699), (43613, 44800), (43520, 45089), (43617, 45220), (43697, 45347), (43600, 45413), (43135, 45419), (43309, 45433), (43974, 45469), (43403, 45476)
leaf4348,(43464, 45705), (43302, 45779), (43924, 45795), (43841, 45820), (43594, 45842), (43594, 46230), (43425, 46339), (43492, 46695), (43975, 47019), (43070, 47185)
leaf4349,(43348, 47199), (43051, 47292), (43073, 47360), (43462, 47375), (43605, 47384), (43576, 47405), (43486, 47554), (43799, 47575), (43170, 47578), (43879, 47753)
leaf4350,(43718, 47864), (43017, 47884), (43924, 48119), (43343, 48404), (43534, 48477), (43738, 48483), (43223, 48487), (43193, 48656), (43681, 48845), (43357, 48882)
leaf4351,(43847, 49366), (43733, 49383), (43481, 49441), (43371, 49461), (43456, 49585), (43417, 50058), (43565, 50074), (43405, 50077), (43841, 50193), (43001, 50227)
leaf4352,(43871, 50252), (43618, 50254), (43765, 50810), (43209, 50913), (43190, 51163), (43252, 51406), (43348, 51408), (43818, 51514), (43442, 51553), (43837, 51584)
leaf4353,(43524, 51738), (43193, 51804), (43979, 51805), (43606, 51820), (43467, 51954), (43351, 51989), (43429, 52009), (43640, 52149), (43595, 52277), (43154, 52328)
leaf4354,(43600, 52401), (43467, 52408), (43318, 52438), (43946, 52515), (43509, 52523), (43837, 52567), (43576, 52583), (43026, 52610), (43164, 52651), (43218, 52687)
leaf4355,(43241, 52892), (43393, 52991), (43010, 53012), (43454, 53111), (43310, 53181), (43962, 53182), (43656, 53225), (43070, 53554), (43365, 53641), (43758, 53696)
leaf4356,(43778, 53950), (43440, 54174), (43295, 54213), (43041, 54278), (43513, 54298), (43038, 54360), (43849, 54701), (43721, 54763), (43683, 54908), (43807, 54931)
leaf4357,(43841, 55320), (43140, 55363), (43102, 55425), (43666, 55425), (43400, 55430), (43270, 55793), (43609, 55846), (43272, 56037), (43417, 56123), (43399, 56167)
leaf4358,(43835, 56168), (43378, 56269), (43290, 56325), (43370, 56428), (43847, 56497), (43277, 56644), (43476, 56714), (43784, 56999), (43616, 57148), (43586, 57175)
leaf4359,(43923, 57222), (43704, 57298), (43984, 57412), (43838, 57586), (43723, 57750), (43487, 57844), (43280, 58032), (43614, 58212), (43139, 58231), (43199, 58314)
leaf4360,(43788, 58347), (43322, 58512), (43394, 58612), (43392, 58632), (43397, 58640), (43024, 58835), (43338, 59167), (43697, 59310), (43232, 59362), (43688, 59386)
leaf4361,(43876, 59413), (43185, 59526), (43940, 60086), (43581, 60579), (43366, 60635), (43371, 60896), (43171, 60928), (43577, 61002), (43289, 61016), (43724, 61076)
leaf4362,(43267, 61287), (43163, 61549), (43377, 61780), (43039, 61924), (43068, 62183), (43941, 62291), (43209, 62382), (43331, 62456), (43574, 62501), (43361, 62516)
leaf4363,(43004, 62724), (43421, 62920), (43579, 63000), (43522, 63078), (43283, 63111), (43161, 63217), (43887, 63741), (43481, 63794), (43959, 63830), (43750, 63914)
leaf4364,(43807, 63928), (43092, 63985), (43034, 63999), (43366, 64053), (43147, 64156), (43871, 64293), (43599, 64310), (43247, 64374), (43713, 64432), (43045, 64462)
leaf4365,(43767, 64507), (43777, 64508), (43088, 64574), (43982, 64651), (43318, 64738), (43866, 64768), (43271, 64801), (43459, 64955), (43023, 65163), (43292, 65180)
leaf4366,(43347, 65331), (43719, 65428), (43411, 65481), (43837, 65562), (43070, 65889), (43087, 65949), (43920, 65955), (43667, 65985), (43922, 65988), (43483, 66038)
leaf4367,(43754, 66185), (43661, 66252), (43371, 66541), (43222, 66641), (43549, 67079), (43615, 67265), (43535, 67301), (43739, 67320), (43448, 67336), (43601, 67345)
leaf4368,(43690, 67433), (43973, 67465), (43116, 67606), (43944, 67626), (43789, 67678), (43099, 67724), (43467, 67892), (43451, 67896), (43282, 67974), (43310, 68055)
leaf4369,(43489, 68111), (43801, 68112), (43709, 68303), (43939, 68330), (43362, 68388), (43446, 68403), (43895, 68532), (43829, 68567), (43345, 68602), (43579, 68710)
leaf4370,(43378, 68755), (43415, 68856), (43946, 68952), (43491, 69012), (43745, 69127), (43952, 69159), (43958, 69292), (43606, 69373), (43312, 69525), (43275, 69674)
leaf4371,(43575, 69797), (43124, 69829), (43752, 70063), (43681, 70229), (43514, 70316), (43585, 70317), (43314, 70469), (43027, 70582), (43249, 70627), (43671, 70682)
leaf4372,(43040, 70857), (43415, 70876), (43193, 70957), (43603, 71251), (43315, 71334), (43343, 71480), (43696, 71489), (43548, 71500), (43954, 71621), (43731, 71725)
leaf4373,(43588, 71770), (43694, 71794), (43619, 71877), (43308, 72145), (43572, 72169), (43640, 72187), (43968, 72284), (43034, 72399), (43701, 72500), (43761, 72663)
leaf4374,(43621, 72734), (43593, 73054), (43035, 73305), (43288, 73396), (43182, 73419), (43005, 73489), (43706, 73562), (43077, 73721), (43336, 73790), (43986, 73884)
leaf4375,(43461, 73967), (43473, 74022), (43067, 74105), (43808, 74184), (43934, 74193), (43649, 74214), (43868, 74266), (43244, 74422), (43851, 74585), (43735, 74712)
leaf4376,(43347, 74798), (43416, 74834), (43206, 74886), (43397, 74903), (43591, 74924), (43047, 74958), (43665, 75078), (43266, 75110), (43134, 75341), (43471, 75425)
leaf4377,(43270, 75455), (43620, 75468), (43175, 75568), (43498, 75701), (43064, 75808), (43524, 75844), (43307, 75907), (43285, 75971), (43385, 76209), (43392, 76305)
leaf4378,(43253, 76465), (43808, 76508), (43331, 76551), (43932, 76559), (43993, 76716), (43050, 76767), (43483, 76863), (43730, 76878), (43377, 76973), (43496, 77118)
leaf4379,(43181, 77330), (43950, 77330), (43837, 77369), (43419, 77460), (43358, 77489), (43230, 77747), (43226, 77845), (43891, 77868), (43568, 78176), (43495, 78493)
leaf4380,(43146, 78548), (43691, 78768), (43937, 78977), (43078, 79030), (43152, 79194), (43672, 79328), (43889, 79339), (43915, 79472), (43773, 79518), (43993, 79519)
leaf4381,(43169, 79591), (43425, 79697), (43722, 79714), (43371, 79749), (43666, 79777), (43894, 79792), (43457, 80257), (43536, 80345), (43412, 80357), (43060, 80371)
leaf4382,(43012, 80619), (43154, 80730), (43028, 80743), (43068, 80912), (43876, 80916), (43853, 80924), (43861, 81037), (43622, 81135), (43345, 81319), (43853, 81355)
leaf4383,(43762, 81536), (43318, 81657), (43622, 81778), (43651, 81830), (43904, 81841), (43308, 81861), (43001, 82038), (43555, 82106), (43572, 82329), (43142, 82586)
leaf4384,(43173, 82713), (43781, 82732), (43573, 82753), (43723, 82756), (43903, 83076), (43271, 83157), (43699, 83170), (43617, 83384), (43155, 83441), (43803, 83498)
leaf4385,(43844, 83556), (43711, 83633), (43174, 83659), (43911, 83667), (43051, 83757), (43259, 83972), (43363, 84109), (43645, 84187), (43380, 84466), (43612, 84534)
leaf4386,(43464, 84561), (43606, 84599), (43136, 84731), (43694, 84737), (43066, 85002), (43777, 85063), (43466, 85159), (43389, 85166), (43119, 85289), (43336, 85456)
leaf4387,(43997, 85554), (43043, 85580), (43831, 85752), (43861, 85827), (43829, 86056), (43054, 86245), (43395, 86556), (43097, 86594), (43455, 86607), (43326, 86632)
leaf4388,(43414, 86657), (43465, 86811), (43490, 86840), (43577, 87035), (43463, 87038), (43100, 87229), (43984, 87566), (43384, 87670), (43410, 87702), (43174, 87740)
leaf4389,(43072, 87751), (43432, 87753), (43151, 87831), (43225, 87850), (43940, 88001), (43938, 88057), (43321, 88087), (43302, 88243), (43350, 88252), (43619, 88516)
leaf4390,(43310, 88753), (43117, 89001), (43081, 89005), (43292, 89235), (43965, 89445), (43924, 89603), (43374, 89624), (43029, 89749), (43599, 89844), (43024, 89972)
leaf4391,(43634, 90110), (43227, 90218), (43267, 90278), (43203, 90358), (43077, 90414), (43098, 90482), (43933, 90507), (43547, 90525), (43097, 90612), (43200, 90719)
leaf4392,(43702, 90785), (43899, 90904), (43573, 90969), (43197, 90996), (43577, 91000), (43042, 91059), (43655, 91087), (43199, 91150), (43382, 91266), (43501, 91370)
leaf4393,(43690, 91411), (43394, 91423), (43832, 91440), (43987, 91482), (43643, 91593), (43665, 91594), (43083, 91605), (43598, 91608), (43849, 91614), (43406, 91625)
leaf4394,(43136, 91627), (43598, 91645), (43587, 91667), (43710, 91678), (43771, 91928), (43898, 91997), (43394, 92017), (43215, 92114), (43616, 92548), (43674, 92580)
leaf4395,(43751, 92668), (43319, 92670), (43970, 92677), (43037, 92679), (43063, 92873), (43034, 93252), (43373, 93314), (43527, 93366), (43631, 93552), (43795, 93636)
leaf4396,(43476, 93796), (43432, 93832), (43484, 93858), (43982, 93870), (43975, 93927), (43491, 94305), (43671, 94551), (43613, 94603), (43314, 94702), (43153, 94945)
leaf4397,(43204, 95049), (43219, 95060), (43508, 95117), (43228, 95310), (43624, 95338), (43294, 95407), (43371, 95436), (43081, 95694), (43152, 95711), (43643, 95760)
leaf4398,(43544, 95886), (43637, 95886), (43592, 96147), (43693, 96232), (43708, 96250), (43815, 96645), (43671, 96731), (43955, 96836), (43721, 96873), (43833, 96893)
leaf4399,(43347, 96902), (43757, 96936), (43728, 97242), (43312, 97290), (43979, 97339), (43087, 97461), (43105, 97525), (43715, 97538), (43059, 97561), (43375, 97635)
leaf4400,(43488, 97769), (43819, 97785), (43062, 97850), (43808, 98314), (43984, 98319), (43183, 98564), (43103, 98580), (43665, 98698), (43332, 98911), (43085, 99015)
leaf4401,(43098, 99095), (43310, 99251), (43679, 99537), (43010, 99681), (43422, 99799), (43843, 99803), (43849, 99926), (44173, 53), (44265, 126), (44376, 236)
leaf4402,(44256, 724), (44100, 726), (44513, 872), (44434, 1065), (44561, 1146), (44775, 1188), (44597, 1308), (44498, 1434), (44331, 1490), (44533, 1508)
leaf4403,(44698, 1608), (44399, 1610), (44009, 1783), (44686, 1823), (44506, 1986), (44752, 2068), (44089, 2088), (44553, 2310), (44107, 2343), (44529, 2746)
leaf4404,(44185, 2931), (44768, 3210), (44858, 3327), (44107, 3462), (44354, 3660), (44269, 3715), (44494, 3751), (44051, 3861), (44022, 4182), (44835, 4379)
leaf4405,(44504, 4578), (44360, 4776), (44686, 5032), (44870, 5152), (44580, 5192), (44771, 5225), (44261, 5279), (44161, 5312), (44041, 5325), (44259, 5483)
leaf4406,(44011, 5683), (44096, 5785), (44914, 5818), (44105, 5986), (44583, 6081), (44538, 6177), (44163, 6216), (44569, 6302), (44978, 6410), (44409, 6428)
leaf4407,(44515, 6512), (44242, 6593), (44938, 6737), (44266, 6777), (44001, 6826), (44329, 6868), (44122, 6897), (44215, 6947), (44413, 6996), (44201, 7001)
leaf4408,(44816, 7096), (44709, 7164), (44173, 7214), (44459, 7304), (44580, 7429), (44752, 7587), (44064, 7615), (44938, 7673), (44952, 7865), (44630, 7879)
leaf4409,(44213, 8050), (44853, 8063), (44721, 8269), (44262, 8290), (44869, 8325), (44143, 8352), (44921, 8441), (44860, 8521), (44163, 8553), (44729, 8602)
leaf4410,(44273, 9026), (44331, 9067), (44142, 9083), (44597, 9087), (44416, 9130), (44340, 9169), (44880, 9185), (44194, 9451), (44823, 9453), (44539, 9500)
leaf4411,(44234, 9779), (44920, 9884), (44196, 9888), (44873, 9934), (44979, 10334), (44302, 10579), (44910, 10654), (44706, 10763), (44797, 10895), (44778, 11011)
leaf4412,(44338, 11035), (44502, 11187), (44415, 11403), (44886, 11831), (44627, 11885), (44085, 11925), (44414, 11991), (44331, 12153), (44326, 12163), (44861, 12482)
leaf4413,(44623, 12557), (44556, 12801), (44875, 12836), (44260, 13053), (44756, 13143), (44671, 13170), (44800, 13246), (44413, 13276), (44885, 13297), (44819, 13614)
leaf4414,(44753, 13647), (44998, 13651), (44239, 13844), (44071, 14223), (44851, 14763), (44343, 14905), (44659, 15027), (44720, 15040), (44834, 15042), (44058, 15134)
leaf4415,(44708, 15140), (44942, 15159), (44501, 15183), (44751, 15212), (44308, 15347), (44281, 15451), (44440, 15474), (44622, 15715), (44015, 15770), (44216, 16052)
leaf4416,(44512, 16105), (44008, 16171), (44047, 16295), (44837, 16470), (44246, 16486), (44410, 16591), (44358, 16653), (44011, 16940), (44425, 16940), (44422, 17664)
leaf4417,(44201, 17693), (44438, 17819), (44152, 17836), (44894, 17878), (44528, 17879), (44054, 17906), (44177, 17989), (44890, 18001), (44537, 18034), (44876, 18102)
leaf4418,(44928, 18274), (44088, 18310), (44571, 18412), (44642, 18684), (44320, 18712), (44229, 18844), (44052, 18941), (44622, 19011), (44929, 19090), (44781, 19435)
leaf4419,(44947, 19566), (44031, 19780), (44110, 19804), (44188, 19926), (44201, 20005), (44035, 20032), (44449, 20111), (44378, 20193), (44544, 20306), (44968, 20408)
leaf4420,(44975, 20558), (44376, 20564), (44822, 20793), (44349, 20924), (44083, 21007), (44977, 21007), (44671, 21142), (44276, 21236), (44359, 21517), (44284, 21581)
leaf4421,(44822, 21673), (44288, 21693), (44715, 21725), (44249, 21742), (44373, 21862), (44015, 21962), (44853, 21982), (44731, 22078), (44984, 22085), (44445, 22205)
leaf4422,(44698, 22256), (44737, 22517), (44546, 22561), (44267, 22592), (44741, 22616), (44301, 22768), (44737, 22887), (44583, 23009), (44397, 23033), (44353, 23276)
leaf4423,(44624, 23330), (44801, 23503), (44087, 23546), (44889, 23590), (44017, 23755), (44953, 23782), (44041, 24004), (44633, 24051), (44167, 24198), (44481, 24280)
leaf4424,(44116, 24330), (44662, 24407), (44185, 24548), (44654, 24617), (44725, 24666), (44786, 24692), (44720, 24778), (44622, 24820), (44885, 25053), (44736, 25114)
leaf4425,(44562, 25289), (44577, 25426), (44227, 25443), (44633, 25561), (44794, 25562), (44507, 25682), (44035, 25966), (44817, 26107), (44941, 26230), (44664, 26245)
leaf4426,(44714, 26344), (44417, 26512), (44941, 26548), (44042, 26572), (44373, 26587), (44666, 26634), (44001, 26709), (44805, 26718), (44256, 26750), (44004, 26795)
leaf4427,(44477, 26954), (44698, 26987), (44429, 27023), (44883, 27042), (44248, 27054), (44745, 27091), (44218, 27102), (44329, 27112), (44731, 27149), (44369, 27182)
leaf4428,(44579, 27182), (44222, 27210), (44429, 27220), (44169, 27222), (44688, 27233), (44655, 27385), (44846, 27692), (44269, 27820), (44059, 27885), (44221, 27903)
leaf4429,(44516, 27914), (44614, 27956), (44030, 28072), (44802, 28114), (44991, 28157), (44532, 28446), (44771, 28885), (44301, 28948), (44334, 28977), (44593, 28979)
leaf4430,(44704, 29177), (44619, 29296), (44994, 29302), (44894, 29348), (44957, 29466), (44275, 29613), (44212, 29757), (44761, 29846), (44506, 29847), (44120, 29997)
leaf4431,(44137, 30050), (44914, 30287), (44844, 30318), (44185, 30376), (44905, 30582), (44178, 30748), (44593, 30772), (44744, 30900), (44020, 30918), (44623, 30981)
leaf4432,(44392, 30992), (44380, 31146), (44788, 31165), (44326, 31701), (44705, 31766), (44829, 31853), (44546, 32045), (44584, 32081), (44694, 32121), (44265, 32209)
leaf4433,(44905, 32379), (44653, 32383), (44972, 32544), (44093, 32563), (44302, 32567), (44324, 32783), (44644, 32916), (44043, 32944), (44475, 32966), (44214, 33010)
leaf4434,(44241, 33080), (44071, 33136), (44135, 33274), (44412, 33396), (44770, 33413), (44588, 33588), (44146, 33619), (44445, 33679), (44740, 33852), (44665, 33860)
leaf4435,(44417, 34051), (44953, 34243), (44615, 34315), (44857, 34380), (44031, 34627), (44314, 34627), (44792, 34842), (44263, 35068), (44656, 35221), (44606, 35235)
leaf4436,(44231, 35248), (44613, 35464), (44126, 35471), (44872, 35648), (44898, 35861), (44335, 35865), (44411, 36080), (44734, 36217), (44554, 36334), (44100, 36340)
leaf4437,(44500, 36345), (44112, 36388), (44137, 36397), (44164, 36621), (44427, 36692), (44085, 36829), (44554, 36898), (44571, 37006), (44404, 37112), (44048, 37481)
leaf4438,(44802, 37501), (44593, 37621), (44503, 37666), (44829, 37945), (44235, 37995), (44394, 38042), (44399, 38058), (44278, 38069), (44512, 38241), (44514, 38334)
leaf4439,(44755, 38693), (44834, 38717), (44038, 38844), (44879, 38852), (44972, 38890), (44844, 38894), (44859, 38974), (44091, 39109), (44306, 39280), (44074, 39551)
leaf4440,(44739, 39565), (44484, 39742), (44774, 39812), (44487, 39852), (44528, 39922), (44949, 40151), (44753, 40156), (44163, 40221), (44097, 40230), (44682, 40375)
leaf4441,(44542, 40536), (44674, 40665), (44355, 40743), (44475, 40814), (44648, 40905), (44968, 40933), (44962, 41057), (44801, 41158), (44383, 41183), (44408, 41336)
leaf4442,(44571, 41407), (44503, 41451), (44731, 41490), (44547, 41564), (44835, 41595), (44870, 41648), (44100, 41661), (44562, 41661), (44672, 41698), (44630, 41703)
leaf4443,(44334, 41776), (44436, 41915), (44751, 42118), (44717, 42184), (44471, 42189), (44174, 42294), (44405, 42514), (44093, 42619), (44297, 42628), (44890, 42647)
leaf4444,(44223, 42682), (44815, 42732), (44933, 42771), (44126, 42785), (44615, 42948), (44557, 42963), (44575, 43026), (44426, 43106), (44947, 43192), (44447, 43473)
leaf4445,(44672, 43509), (44263, 43549), (44396, 43575), (44537, 43768), (44410, 43843), (44414, 44174), (44181, 44455), (44694, 44584), (44307, 44602), (44377, 44689)
leaf4446,(44188, 44794), (44941, 44890), (44209, 44925), (44390, 44991), (44302, 45392), (44226, 45508), (44818, 45514), (44124, 45522), (44046, 45645), (44873, 45660)
leaf4447,(44225, 45669), (44917, 45854), (44512, 45946), (44847, 45985), (44694, 46155), (44896, 46215), (44685, 46218), (44768, 46233), (44193, 46341), (44384, 46380)
leaf4448,(44835, 46397), (44068, 46468), (44874, 46512), (44141, 46591), (44928, 46623), (44481, 46641), (44820, 47366), (44285, 47458), (44507, 47612), (44633, 47782)
leaf4449,(44780, 47782), (44453, 47816), (44768, 47930), (44017, 47945), (44118, 48245), (44116, 48297), (44714, 48297), (44268, 48344), (44631, 48346), (44569, 48412)
leaf4450,(44498, 48507), (44387, 48556), (44842, 48563), (44640, 48619), (44483, 48823), (44633, 48856), (44815, 49175), (44217, 49183), (44527, 49653), (44307, 49712)
leaf4451,(44360, 49738), (44208, 49870), (44197, 49965), (44516, 49969), (44509, 50038), (44207, 50124), (44268, 50282), (44111, 50339), (44332, 50397), (44324, 50433)
leaf4452,(44454, 50435), (44291, 50444), (44770, 50457), (44421, 50478), (44945, 50556), (44456, 50652), (44813, 50953), (44652, 51078), (44520, 51156), (44096, 51218)
leaf4453,(44847, 51241), (44063, 51363), (44372, 51432), (44705, 51515), (44604, 51645), (44466, 51943), (44850, 51967), (44617, 52010), (44052, 52012), (44812, 52016)
leaf4454,(44142, 52060), (44275, 52283), (44142, 52342), (44376, 52387), (44767, 52431), (44781, 52660), (44956, 52678), (44910, 52700), (44735, 52862), (44649, 52933)
leaf4455,(44034, 53007), (44903, 53022), (44483, 53108), (44984, 53174), (44892, 53197), (44776, 53380), (44832, 53387), (44399, 53519), (44069, 53613), (44773, 53854)
leaf4456,(44292, 54098), (44754, 54188), (44300, 54213), (44870, 54311), (44213, 54318), (44442, 54603), (44326, 54832), (44468, 54877), (44496, 54911), (44430, 54963)
leaf4457,(44618, 55178), (44589, 55207), (44332, 55471), (44093, 55509), (44706, 55515), (44413, 55556), (44476, 55655), (44180, 55745), (44607, 56018), (44349, 56074)
leaf4458,(44488, 56119), (44962, 56153), (44015, 56214), (44821, 56229), (44676, 56359), (44194, 56360), (44159, 56422), (44350, 56431), (44107, 56456), (44156, 56531)
leaf4459,(44286, 56625), (44727, 56669), (44543, 56703), (44432, 56743), (44415, 56750), (44257, 56942), (44445, 57052), (44988, 57081), (44949, 57084), (44199, 57100)
leaf4460,(44087, 57102), (44683, 57310), (44535, 57320), (44019, 57428), (44696, 57502), (44339, 57507), (44371, 57563), (44585, 57916), (44026, 57935), (44717, 58224)
leaf4461,(44313, 58279), (44509, 58593), (44970, 58634), (44749, 58638), (44103, 58747), (44473, 58894), (44142, 58914), (44484, 58923), (44165, 59049), (44003, 59210)
leaf4462,(44900, 59412), (44183, 59575), (44880, 59664), (44974, 59750), (44556, 59812), (44085, 59892), (44641, 59954), (44347, 60007), (44496, 60021), (44208, 60031)
leaf4463,(44989, 60080), (44968, 60100), (44552, 60161), (44011, 60258), (44227, 60293), (44680, 60307), (44365, 60315), (44397, 60440), (44016, 60491), (44341, 60505)
leaf4464,(44304, 60582), (44044, 60615), (44907, 60980), (44001, 60991), (44867, 61079), (44581, 61096), (44649, 61121), (44725, 61317), (44014, 61354), (44338, 61575)
leaf4465,(44860, 61717), (44772, 61849), (44629, 61968), (44091, 62045), (44396, 62055), (44239, 62762), (44829, 62923), (44621, 63312), (44897, 63354), (44261, 63429)
leaf4466,(44731, 63460), (44513, 63628), (44121, 63664), (44104, 63851), (44051, 63864), (44836, 63926), (44032, 63946), (44305, 64046), (44491, 64116), (44507, 64155)
leaf4467,(44902, 64513), (44500, 64544), (44981, 64605), (44760, 64616), (44052, 64660), (44130, 64668), (44866, 64807), (44482, 64994), (44139, 65021), (44916, 65033)
leaf4468,(44708, 65039), (44049, 65213), (44185, 65286), (44992, 65557), (44310, 65883), (44337, 66033), (44542, 66367), (44892, 66453), (44712, 66504), (44377, 66599)
leaf4469,(44894, 66623), (44224, 66658), (44825, 66944), (44013, 66967), (44907, 67343), (44825, 67382), (44236, 67442), (44320, 67550), (44866, 67552), (44652, 67594)
leaf4470,(44333, 67643), (44404, 67690), (44608, 68039), (44329, 68183), (44657, 68400), (44777, 68567), (44225, 68618), (44709, 68618), (44210, 68758), (44963, 68794)
leaf4471,(44437, 68830), (44361, 68921), (44484, 68962), (44522, 68966), (44417, 69007), (44755, 69436), (44829, 69494), (44337, 69700), (44592, 69710), (44967, 69711)
leaf4472,(44011, 69717), (44723, 69740), (44910, 69777), (44513, 69838), (44066, 69894), (44016, 70104), (44915, 70313), (44734, 70329), (44555, 70630), (44626, 70858)
leaf4473,(44376, 71138), (44975, 71225), (44463, 71294), (44471, 71436), (44049, 71558), (44741, 71631), (44585, 71664), (44911, 71704), (44526, 71724), (44049, 71729)
leaf4474,(44567, 71798), (44644, 71874), (44799, 71916), (44126, 71984), (44158, 72047), (44982, 72171), (44131, 72405), (44514, 72412), (44252, 72591), (44993, 72622)
leaf4475,(44821, 72689), (44739, 72714), (44513, 72965), (44800, 73153), (44083, 73168), (44740, 73235), (44791, 73317), (44400, 73323), (44768, 73486), (44379, 73711)
leaf4476,(44152, 73740), (44347, 73827), (44781, 73970), (44507, 74036), (44760, 74336), (44293, 74378), (44822, 74444), (44423, 74465), (44920, 74488), (44530, 74664)
leaf4477,(44026, 74698), (44921, 74761), (44862, 74783), (44616, 74991), (44007, 75088), (44936, 75151), (44079, 75219), (44110, 75262), (44979, 75315), (44232, 75612)
leaf4478,(44067, 75770), (44049, 76232), (44744, 76317), (44895, 76339), (44300, 76480), (44065, 76688), (44426, 76918), (44599, 77013), (44682, 77045), (44487, 77048)
leaf4479,(44042, 77185), (44627, 77194), (44342, 77244), (44350, 77300), (44811, 77464), (44514, 77506), (44712, 77870), (44148, 78055), (44017, 78085), (44198, 78193)
leaf4480,(44125, 78322), (44557, 78355), (44181, 78448), (44892, 78519), (44626, 78525), (44935, 78608), (44685, 78629), (44662, 78708), (44014, 78761), (44426, 78849)
leaf4481,(44433, 78877), (44660, 78878), (44090, 79043), (44659, 79309), (44954, 79365), (44147, 79378), (44999, 79388), (44820, 79439), (44192, 79492), (44306, 79562)
leaf4482,(44430, 79622), (44144, 79646), (44340, 79665), (44223, 79713), (44998, 79733), (44054, 79992), (44475, 80062), (44684, 80193), (44353, 80197), (44051, 80323)
leaf4483,(44018, 80457), (44601, 80493), (44223, 80587), (44403, 80876), (44001, 80905), (44666, 80930), (44917, 81072), (44767, 81267), (44131, 81365), (44856, 81690)
leaf4484,(44234, 81691), (44949, 81719), (44019, 81910), (44889, 82101), (44160, 82121), (44453, 82313), (44180, 82478), (44127, 82596), (44041, 82681), (44746, 82762)
leaf4485,(44530, 82821), (44047, 83025), (44395, 83139), (44946, 83405), (44417, 83659), (44310, 83729), (44504, 83731), (44697, 83743), (44123, 83817), (44491, 83841)
leaf4486,(44896, 83867), (44765, 83921), (44273, 84070), (44163, 84072), (44097, 84193), (44015, 84200), (44802, 84362), (44745, 84480), (44175, 84859), (44231, 84913)
leaf4487,(44004, 84914), (44844, 84995), (44195, 85038), (44834, 85174), (44918, 85215), (44739, 85410), (44956, 85432), (44428, 85655), (44781, 85883), (44612, 86491)
leaf4488,(44411, 86501), (44566, 86512), (44751, 86580), (44417, 86821), (44168, 87039), (44857, 87239), (44251, 87519), (44574, 87568), (44526, 87977), (44800, 87997)
leaf4489,(44041, 88221), (44227, 88438), (44739, 88438), (44317, 88443), (44577, 88494), (44539, 88739), (44604, 88746), (44512, 89003), (44202, 89011), (44394, 89118)
leaf4490,(44633, 89158), (44206, 89222), (44753, 89332), (44551, 89361), (44254, 89374), (44074, 89403), (44750, 89437), (44312, 89498), (44034, 89516), (44748, 89580)
leaf4491,(44188, 89776), (44026, 89873), (44208, 89914), (44875, 90092), (44865, 90186), (44616, 90280), (44501, 90340), (44328, 90478), (44670, 90584), (44416, 90701)
leaf4492,(44077, 90777), (44116, 90803), (44873, 90859), (44996, 90875), (44655, 90888), (44187, 91032), (44175, 91125), (44057, 91145), (44406, 91150), (44986, 91436)
leaf4493,(44192, 91571), (44824, 91627), (44074, 91652), (44629, 91712), (44506, 91851), (44457, 91854), (44743, 92090), (44537, 92288), (44033, 92302), (44152, 92537)
leaf4494,(44103, 92677), (44170, 92686), (44992, 92828), (44903, 92907), (44315, 92945), (44594, 93043), (44930, 93075), (44031, 93398), (44193, 93399), (44912, 93467)
leaf4495,(44641, 93552), (44025, 93593), (44225, 93663), (44281, 93775), (44027, 93810), (44704, 93904), (44807, 93948), (44496, 94012), (44653, 94126), (44741, 94220)
leaf4496,(44906, 94330), (44589, 94346), (44479, 94550), (44258, 94779), (44249, 94933), (44127, 94959), (44604, 94964), (44314, 95065), (44976, 95079), (44886, 95088)
leaf4497,(44927, 95287), (44790, 95449), (44501, 95641), (44312, 95768), (44355, 95805), (44835, 95872), (44897, 96048), (44544, 96092), (44646, 96151), (44643, 96356)
leaf4498,(44065, 96397), (44114, 96615), (44641, 96799), (44150, 96856), (44879, 96902), (44067, 97041), (44765, 97254), (44458, 97301), (44825, 97326), (44161, 97382)
leaf4499,(44743, 97452), (44816, 97488), (44442, 97621), (44822, 97758), (44233, 97759), (44640, 97806), (44623, 97881), (44726, 98024), (44611, 98044), (44832, 98156)
leaf4500,(44541, 98248), (44575, 98555), (44745, 98632), (44897, 98670), (44301, 98971), (44703, 98983), (44488, 99239), (44651, 99260), (44213, 99389), (44323, 99465)
leaf4501,(44044, 99642), (44540, 99823), (45593, 31), (45916, 128), (45426, 152), (45319, 242), (45971, 254), (45038, 327), (45584, 368), (45463, 531)
leaf4502,(45095, 627), (45755, 761), (45456, 810), (45084, 894), (45002, 949), (45929, 1085), (45405, 1639), (45048, 1925), (45673, 1939), (45046, 1964)
leaf4503,(45016, 2013), (45078, 2020), (45006, 2035), (45223, 2072), (45336, 2407), (45482, 2693), (45156, 2792), (45414, 2823), (45762, 2863), (45873, 2954)
